INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,UOR_DESC,CRIME_TYPE,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,CITY,ZIP_CODE,ID,ObjectId
80-09-014861,3/3/09 10:26 AM,3/2/09 3:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,2ND DIVISION,225,PARKING LOT / GARAGE,1800 BLOCK BOLLING AVE                                      ,LOUISVILLE,40210,404829,2988
80-09-014849,3/3/09 8:40 AM,3/2/09 1:30 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME,4600 BLOCK SHENANDOAH DR                                    ,FINCASTLE,40241,404830,2989
80-09-014257,2/28/09 5:16 PM,2/28/09 5:16 PM,TRAF CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,123,OTHER / UNKNOWN,300 BLOCK S 13TH ST                                         ,LOUISVILLE,40203,404831,2990
80-09-013483,2/25/09 4:54 PM,2/25/09 4:40 PM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME,5000 BLOCK WABASH PL                                        ,LOUISVILLE,40214,404832,2991
80-09-014257,2/28/09 5:16 PM,2/28/09 5:16 PM,POSS OF MARIJUANA,OTHER,999,PART II,COMPLETED,1ST DIVISION,123,OTHER / UNKNOWN,300 BLOCK S 13TH ST                                         ,LOUISVILLE,40203,404833,2992
80-09-013104,2/24/09 8:29 AM,2/24/09 6:05 AM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,1ST DIVISION,134,GOVERNMENT / PUBLIC BUILDING,1100 BLOCK E MARKET ST                                      ,LOUISVILLE,40206,404834,2993
80-09-001430,1/7/09 3:06 AM,1/7/09 2:55 AM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,3RD DIVISION,315,HIGHWAY / ROAD / ALLEY,8200 BLOCK DEVONSHIRE DR                                    ,LOUISVILLE,40258,379624,2994
80-09-001414,1/6/09 11:59 PM,1/6/09 11:30 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,500 BLOCK N 17TH ST                                         ,LOUISVILLE,40203,379625,2995
80-09-014902,3/3/09 1:14 PM,2/10/09 1:14 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,2ND DIVISION,223,PARKING LOT / GARAGE,3200 BLOCK W KENTUCKY ST                                    ,LOUISVILLE,40211,404847,2996
80-09-001023,1/6/09 8:28 AM,1/5/09 1:44 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,322,PARKING LOT / GARAGE,100 BLOCK WOODMORE AVE                                      ,LOUISVILLE,40214,379499,2997
80-09-009783,2/10/09 5:51 PM,2/10/09 5:51 PM,LEAVING SCENE OF ACCIDENT - HIT & RUN,OTHER,999,,COMPLETED,2ND DIVISION,234,HIGHWAY / ROAD / ALLEY,ALGONQUIN PKY                                               ,LOUISVILLE,40210,396059,2998
80-09-001422,1/7/09 1:03 AM,1/7/09 1:03 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,225,HIGHWAY / ROAD / ALLEY,W HILL ST / S 17TH ST                                       ,LOUISVILLE,40210,379626,2999
80-09-009674,2/10/09 12:45 PM,2/10/09 12:45 PM,USE OF A MINOR U/18 IN A SEXUAL PERFORMANCE,SEX CRIMES,36B,PART II,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME,4500 BLOCK GILLS CT                                         ,LOUISVILLE,40219,396155,3000
80-09-013833,2/26/09 10:30 PM,2/26/09 10:30 PM,TRAF IN MARIJUANA-LESS THAN 8 OZ-1ST OFFENSE,OTHER,999,PART II,COMPLETED,6TH DIVISION,613,OTHER / UNKNOWN,2000 BLOCK PEABODY CT                                       ,LOUISVILLE,40218,404894,3001
80-09-013822,2/26/09 9:40 PM,2/26/09 9:40 PM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,S 3RD ST                                                    ,LOUISVILLE,40202,404920,3002
80-09-013612,2/26/09 4:58 AM,2/26/09 4:58 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,134,PARKING LOT / GARAGE,BICKEL AVE / STORY AVE                                      ,LOUISVILLE,40206,404921,3003
80-09-013612,2/26/09 4:58 AM,2/26/09 4:58 AM,POSS OF OPEN ALCOHOLIC BEVERAGE CONTAINER IN MTR VEH PROHIBI,DRUGS/ALCOHOL VIOLATIONS,90E,PART II,,1ST DIVISION,134,PARKING LOT / GARAGE,BICKEL AVE / STORY AVE                                      ,LOUISVILLE,40206,404922,3004
80-09-014859,3/3/09 8:41 PM,1/28/09 9:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,6TH DIVISION,613,SERVICE / GAS STATION,1500 BLOCK PETUNIA AVE                                      ,LOUISVILLE,40218,404923,3005
80-09-012975,2/23/09 4:20 PM,2/23/09 4:20 PM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,S 28TH ST / DIVINITY LN                                     ,LOUISVILLE,40211,404924,3006
80-09-009970,2/11/09 2:38 PM,2/11/09 2:38 PM,ASSAULT - 4TH DEGREE (MINOR INJURY),OTHER,999,PART II,COMPLETED,4TH DIVISION,424,OTHER / UNKNOWN,DEARCY AVE / OLEANDA AVE                                    ,LOUISVILLE,40215,404925,3007
80-09-012930,2/23/09 1:47 PM,2/23/09 1:47 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME,500 BLOCK E JACOB ST                                        ,LOUISVILLE,40203,404926,3008
80-09-014844,3/3/09 8:58 AM,3/2/09 4:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,ATTEMPTED,1ST DIVISION,135,PARKING LOT / GARAGE,500 BLOCK E CHESTNUT ST                                     ,LOUISVILLE,40202,404927,3009
80-09-013037,2/23/09 8:28 PM,2/23/09 10:00 AM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME,5100 BLOCK OLDSHIRE RD                                      ,LOUISVILLE,40229,404928,3010
80-09-014852,3/3/09 9:18 AM,3/3/09 9:18 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,8TH DIVISION,812,RESIDENCE / HOME,9200 BLOCK SPRINGSTEAD CV                                   ,LOUISVILLE,40241,404929,3011
80-09-013218,2/24/09 5:09 PM,2/23/09 4:00 PM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,5TH DIVISION,514,RESIDENCE / HOME,2600 BLOCK VALLETTA RD                                      ,SENECA_GARDENS,40205,404930,3012
80-09-013531,2/25/09 6:57 PM,2/25/09 6:57 PM,TRAF CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,331,HIGHWAY / ROAD / ALLEY,6100 BLOCK LEDGEWOOD PKY                                    ,LOUISVILLE,40214,404931,3013
80-09-014857,3/3/09 10:00 AM,2/28/09 9:00 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,8TH DIVISION,811,RESTAURANT,3700 BLOCK PAMELA RAE DR                                    ,LOUISVILLE,40241,404932,3014
80-09-014208,2/28/09 12:50 PM,2/28/09 12:15 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,423,DEPARTMENT / DISCOUNT STORE,3900 BLOCK 7TH STREET RD                                    ,SHIVELY,40216,404933,3015
80-09-008272,2/4/09 8:53 PM,2/4/09 8:30 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,5TH DIVISION,512,RESIDENCE / HOME,2100 BLOCK PATTERSON AVE                                    ,LOUISVILLE,40204,404934,3016
80-09-014879,3/3/09 11:38 AM,3/3/09 9:30 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,3RD DIVISION,322,PARKING LOT / GARAGE,6700 BLOCK STRAWBERRY LN                                    ,LOUISVILLE,40214,404935,3017
80-09-013777,2/26/09 5:31 PM,2/26/09 5:31 PM,POSS CONT SUB-1ST DEGREE-2ND OR > OFFENSE-DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,5TH DIVISION,521,HIGHWAY / ROAD / ALLEY,1900 BLOCK BROWNSBORO RD                                    ,LOUISVILLE,40206,404936,3018
80-09-013720,2/26/09 2:04 PM,2/26/09 2:04 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,1000 BLOCK E BURNETT AVE                                    ,LOUISVILLE,40217,404937,3019
80-09-014878,3/3/09 11:00 AM,3/3/09 10:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,ATTEMPTED,3RD DIVISION,323,RESIDENCE / HOME,200 BLOCK MACKIE LN                                         ,LOUISVILLE,40214,404938,3020
80-09-013611,2/26/09 3:51 AM,2/26/09 3:51 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,323,PARKING LOT / GARAGE,9700 BLOCK BUCKINGHAM DR                                    ,LOUISVILLE,40219,404939,3021
80-09-014894,3/3/09 12:13 PM,3/3/09 12:13 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,8TH DIVISION,824,"SPECIALTY STORE (TV, FUR, ETC)",9500 BLOCK SHELBYVILLE RD                                   ,LOUISVILLE,40223,404940,3022
80-09-013742,2/26/09 3:20 PM,2/26/09 3:20 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,5TH DIVISION,521,HIGHWAY / ROAD / ALLEY,BROWNSBORO RD / CRESCENT AVE                                ,LOUISVILLE,40206,404941,3023
80-09-013742,2/26/09 3:20 PM,2/26/09 3:20 PM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,5TH DIVISION,521,HIGHWAY / ROAD / ALLEY,BROWNSBORO RD / CRESCENT AVE                                ,LOUISVILLE,40206,404942,3024
80-09-014904,3/3/09 1:34 PM,3/3/09 12:03 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,424,RESIDENCE / HOME,700 BLOCK COLORADO AVE                                      ,LOUISVILLE,40208,404943,3025
80-09-014884,3/3/09 11:11 AM,2/14/09 12:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,2ND DIVISION,236,RESIDENCE / HOME,2500 BLOCK GUELAT AVE                                       ,LOUISVILLE,40216,404944,3026
80-09-014740,3/2/09 6:20 PM,2/19/09 10:00 PM,FAILURE TO RPT CHILD DEPEND NEGLECT OR ABUSE,OTHER,90Z,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME,600 BLOCK S 43RD ST                                         ,LOUISVILLE,40211,404945,3027
80-09-013841,2/26/09 8:34 PM,2/26/09 8:34 PM,TRAF CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,BEECHER ST / CLIFF AVE                                      ,LOUISVILLE,40215,404946,3028
80-09-014883,3/3/09 11:24 AM,2/27/09 12:00 AM,HARASSING COMMUNICATIONS,OTHER,90Z,PART II,COMPLETED,4TH DIVISION,411,"SPECIALTY STORE (TV, FUR, ETC)",1400 BLOCK S 4TH ST                                         ,LOUISVILLE,40208,404947,3029
80-09-014765,3/2/09 8:30 PM,3/2/09 8:30 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,8TH DIVISION,815,"SPECIALTY STORE (TV, FUR, ETC)",9400 BLOCK MILL BROOK RD                                    ,LOUISVILLE,40223,404948,3030
80-09-014885,3/3/09 11:36 AM,1/23/09 12:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,8TH DIVISION,812,RESIDENCE / HOME,5100 BLOCK U S HIGHWAY 42                                   ,LOUISVILLE,40241,404949,3031
80-09-014895,3/3/09 12:18 PM,2/28/09 8:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,4TH DIVISION,424,PARKING LOT / GARAGE,2700 BLOCK CRITTENDEN DR                                    ,LOUISVILLE,40209,404950,3032
80-09-013841,2/26/09 8:34 PM,2/26/09 8:34 PM,ENGAGING IN ORGANIZED CRIME-CRIMINAL SYNDICATE,OTHER,90Z,PART II,,4TH DIVISION,423,,BEECHER ST / CLIFF AVE                                      ,LOUISVILLE,40215,404951,3033
80-09-014237,2/28/09 3:41 PM,2/28/09 3:41 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY,S 28TH ST / W MUHAMMAD ALI BLVD                             ,LOUISVILLE,40212,404954,3034
80-09-014936,3/4/09 7:40 AM,2/18/09 6:20 AM,PROPERTY LOST OR ABANDONED NON CRIMINAL,OTHER,90Z,PART II,COMPLETED,6TH DIVISION,625,DRUG STORE/DR`S OFFICE/HOSPITAL,3800 BLOCK TAYLORSVILLE RD                                  ,LOUISVILLE,40220,404991,3035
80-09-014964,3/3/09 4:38 PM,3/3/09 1:30 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,ATTEMPTED,4TH DIVISION,423,RESIDENCE / HOME,1100 BLOCK LINCOLN AVE                                      ,LOUISVILLE,40208,404992,3036
80-09-014957,2/11/09 4:00 PM,2/11/09 11:00 AM,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY,FRAUD,250,PART II,COMPLETED,3RD DIVISION,316,RESIDENCE / HOME,12200 BLOCK LOWER RIVER RD                                  ,LOUISVILLE,40272,404993,3037
80-09-001381,1/6/09 7:30 PM,1/6/09 7:30 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,423,PARKING LOT / GARAGE,1400 BLOCK BERRY BLVD                                       ,LOUISVILLE,40215,379612,3038
80-09-001324,1/6/09 4:40 PM,1/6/09 4:40 PM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,7TH DIVISION,736,HIGHWAY / ROAD / ALLEY,3800 BLOCK CARPENTER DR                                     ,LOUISVILLE,40229,379613,3039
80-09-001252,1/6/09 1:55 PM,1/6/09 1:35 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,4TH DIVISION,411,PARKING LOT / GARAGE,800 BLOCK S 5TH ST                                          ,LOUISVILLE,40203,379614,3040
80-09-001424,1/7/09 1:44 AM,1/7/09 1:44 AM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,5TH DIVISION,525,"SPECIALTY STORE (TV, FUR, ETC)",3600 BLOCK BROWNSBORO RD                                    ,LOUISVILLE,40207,379627,3041
80-09-009857,2/11/09 1:32 AM,2/11/09 1:32 AM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,625,GROCERY / SUPERMARKET,3600 BLOCK BUECHEL BYP                                      ,LOUISVILLE,40218,396060,3042
80-09-008723,2/6/09 11:19 AM,1/1/05 12:39 PM,SEXUAL ABUSE - 1ST DEGREE- VICTIM U/12 YOA,SEX CRIMES,11D,PART II,COMPLETED,7TH DIVISION,723,RESIDENCE / HOME,7800 BLOCK LARIAT RD                                        ,LOUISVILLE,40219,396157,3043
80-09-001026,1/6/09 8:40 AM,12/31/08 11:00 PM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,8TH DIVISION,812,PARKING LOT / GARAGE,7800 BLOCK CREEKBOTTOM RD                                   ,LOUISVILLE,40241,379500,3044
80-09-008825,2/6/09 4:58 PM,2/6/09 4:58 PM,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,OTHER,90Z,PART II,COMPLETED,8TH DIVISION,824,CHURCH / SYNAGOGUE / TEMPLE,900 BLOCK BLANKENBAKER PKY                                  ,MIDDLETOWN,40299,396063,3045
80-09-009664,2/10/09 11:53 AM,2/10/09 11:10 AM,ASSAULT - 3RD DEGREE (SCHOOL EMPLOYEE OR SCHOOL VOLUNTEER),ASSAULT,13B,PART II,COMPLETED,3RD DIVISION,315,SCHOOL - ELEMENTARY / SECONDARY,10200 BLOCK DIXIE HWY                                       ,LOUISVILLE,40272,396158,3046
80-09-001318,1/7/09 9:22 AM,1/7/09 5:41 AM,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL,VEHICLE BREAK-IN/THEFT,23G,PART I,COMPLETED,8TH DIVISION,815,PARKING LOT / GARAGE,1600 BLOCK LYNDON FARM CT                                   ,LOUISVILLE,40223,379629,3047
80-09-000319,1/2/09 3:11 PM,1/2/09 3:11 PM,ATTEMPT/OBTAIN CONT SUB BY FRAUD/FALSE STMT/FORGERY-1ST OFF,FRAUD,250,PART II,COMPLETED,1ST DIVISION,135,DRUG STORE/DR`S OFFICE/HOSPITAL,200 BLOCK E BROADWAY                                        ,LOUISVILLE,40202,379501,3048
80-09-009704,2/10/09 1:46 PM,2/10/09 1:46 PM,DRUG PARAPHERNALIA-BUY/POSSESS-2ND OR > OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,S 28TH ST / W MARKET ST                                     ,LOUISVILLE,40212,396064,3049
80-09-007110,1/31/09 4:36 PM,1/31/09 4:36 PM,LEAVING SCENE OF ACCIDENT - HIT & RUN,OTHER,999,,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY,3100 BLOCK VERMONT AVE                                      ,LOUISVILLE,40211,396159,3050
80-09-001302,1/6/09 4:00 PM,1/6/09 3:36 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,711,GROCERY / SUPERMARKET,6900 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40291,379630,3051
80-09-001225,1/6/09 12:00 PM,12/30/08 4:55 PM,THEFT BY UNLAWFUL TAKING/DISP-FROM BUILDING - FELONY D,THEFT/LARCENY,23D,PART I,COMPLETED,1ST DIVISION,135,"SPECIALTY STORE (TV, FUR, ETC)",600 BLOCK E JEFFERSON ST                                    ,LOUISVILLE,40202,379631,3052
80-09-001378,1/6/09 7:23 PM,1/6/09 7:23 PM,WANTON ENDANGERMENT-1ST DEGREE,ASSAULT,13A,PART I,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,MONTANA AVE / ROADWAY AVE                                   ,LOUISVILLE,40208,379632,3053
80-09-001385,1/6/09 8:15 PM,1/6/09 8:15 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING - FELONY CLASS D,THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,815,"SPECIALTY STORE (TV, FUR, ETC)",7800 BLOCK SHELBYVILLE RD                                   ,NORWOOD,40222,379633,3054
80-09-001445,1/7/09 3:28 PM,1/7/09 2:17 AM,THEFT BY UNLAWFUL TAKING/DISP-FROM BUILDING - FELONY D,THEFT/LARCENY,23D,PART I,COMPLETED,6TH DIVISION,625,OTHER / UNKNOWN,5900 BLOCK SIX MILE LN                                      ,LOUISVILLE,40218,379640,3055
80-09-001325,1/6/09 4:36 PM,1/6/09 4:25 PM,WANTON ENDANGERMENT-1ST DEGREE,ASSAULT,13A,PART I,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME,5200 BLOCK DELAWARE DR                                      ,LOUISVILLE,40218,379641,3056
80-09-000156,1/1/09 5:45 PM,11/22/08 5:00 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,1ST DIVISION,123,GOVERNMENT / PUBLIC BUILDING,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE,40202,379642,3057
80-09-001461,1/7/09 6:04 PM,12/27/08 5:02 PM,FRAUDULENT USE OF CREDIT CARDS O/$100 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,2ND DIVISION,225,OTHER / UNKNOWN,1600 BLOCK DIXIE HWY                                        ,LOUISVILLE,40210,379645,3058
80-09-000582,1/3/09 5:00 PM,1/3/09 4:40 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING - FELONY CLASS D,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,736,DEPARTMENT / DISCOUNT STORE,9500 BLOCK PRESTON HWY                                      ,LOUISVILLE,40229,379650,3059
80-09-000164,1/1/09 4:30 PM,1/1/09 4:30 PM,POSS CONT SUB-3RD DEGREE-1ST OFFENSE-DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,315,GROCERY / SUPERMARKET,9900 BLOCK DIXIE HWY                                        ,LOUISVILLE,40272,379651,3060
80-09-000490,1/3/09 8:30 AM,1/3/09 8:30 AM,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,OTHER,90Z,PART II,COMPLETED,5TH DIVISION,521,RESIDENCE / HOME,200 BLOCK THOMPSON AVE                                      ,LOUISVILLE,40206,379654,3061
80-09-006928,1/30/09 4:31 PM,1/30/09 4:31 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,613,DEPARTMENT / DISCOUNT STORE,2000 BLOCK BASHFORD MANOR LN                                ,LOUISVILLE,40218,392164,3062
80-09-006941,1/30/09 5:09 PM,1/30/09 4:59 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,724,GROCERY / SUPERMARKET,5000 BLOCK MUD LN                                           ,LOUISVILLE,40229,392165,3063
80-09-006977,1/30/09 7:39 PM,1/30/09 7:39 PM,THEFT BY UNLAWFUL TAKING/DISP - FROM BUILDING - MISD,THEFT/LARCENY,23D,PART I,COMPLETED,7TH DIVISION,735,RESTAURANT,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,392166,3064
80-09-006834,1/30/09 10:07 AM,1/29/09 2:00 PM,LEAVING SCENE OF ACCIDENT - HIT & RUN,OTHER,999,,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME,3400 BLOCK BROOKHOLLOW DR                                   ,LOUISVILLE,40220,392167,3065
80-09-007367,2/2/09 12:52 AM,1/23/09 12:01 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,8TH DIVISION,812,OTHER RESIDENCE (APARTMENT/CONDO),6800 BLOCK STEEPRUN RD                                      ,LOUISVILLE,40241,392189,3066
80-09-007367,2/2/09 12:52 AM,1/23/09 12:01 AM,MENACING,ASSAULT,13C,PART II,COMPLETED,8TH DIVISION,812,RESIDENCE / HOME,6800 BLOCK STEEPRUN RD                                      ,LOUISVILLE,40241,392190,3067
80-09-007275,2/1/09 2:07 PM,1/30/09 3:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,2700 BLOCK SHANNON DR                                       ,LOUISVILLE,40220,392191,3068
80-09-007392,2/2/09 2:58 PM,2/1/09 11:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,323,PARKING LOT / GARAGE,7300 BLOCK YORKTOWN RD                                      ,LOUISVILLE,40214,392192,3069
80-09-007392,2/2/09 2:58 PM,2/1/09 11:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,ATTEMPTED,3RD DIVISION,323,PARKING LOT / GARAGE,7300 BLOCK YORKTOWN RD                                      ,LOUISVILLE,40214,392193,3070
80-09-005939,1/24/09 10:53 PM,1/24/09 10:53 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,N 29TH ST / W MAIN ST                                       ,LOUISVILLE,40212,392194,3071
80-09-005965,1/25/09 1:25 AM,1/25/09 1:25 AM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,2ND DIVISION,212,HIGHWAY / ROAD / ALLEY,1000 BLOCK S 34TH ST                                        ,LOUISVILLE,40211,392195,3072
80-09-007400,2/2/09 8:11 AM,2/1/09 9:00 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY,1400 BLOCK S 2ND ST                                         ,LOUISVILLE,40208,392196,3073
80-09-007000,1/31/09 12:05 AM,1/31/09 12:05 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,334,HIGHWAY / ROAD / ALLEY,2700 BLOCK WINDSOR FOREST DR                                ,LOUISVILLE,40272,392200,3074
80-09-007405,2/2/09 9:04 AM,1/30/09 4:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,5TH DIVISION,525,RESIDENCE / HOME,100 BLOCK MARSHALL DR                                       ,BEECHWOOD_VILLAGE,40207,392201,3075
80-09-006652,1/28/09 11:00 PM,1/28/09 2:00 PM,ASSAULT - 2ND DEGREE,ASSAULT,13A,PART I,COMPLETED,1ST DIVISION,123,GOVERNMENT / PUBLIC BUILDING,1100 BLOCK CEDAR CT                                         ,LOUISVILLE,40203,392202,3076
