INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,UOR_DESC,CRIME_TYPE,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,CITY,ZIP_CODE,ID,ObjectId
80-12-022718,3/23/12 11:35 AM,3/23/12 11:35 AM,FAILURE TO COMPLY W/SEX OFFENDER REGISTRATION - 1ST OFF,OTHER,90Z,PART II,COMPLETED,METRO LOUISVILLE,METRO,RESIDENCE / HOME,METRO AT LARGE                                              ,LOUISVILLE,40056,789973,17377
80-12-023069,3/25/12 2:10 AM,3/24/12 11:00 AM,THEFT BY UNLAWFUL TAKING/DISP-PARTS FROM VEHICLE - MISD,VEHICLE BREAK-IN/THEFT,23G,PART I,ATTEMPTED,7TH DIVISION,735,PARKING LOT / GARAGE,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,789974,17378
80-12-023062,3/24/12 12:03 PM,3/24/12 12:00 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,724,DEPARTMENT / DISCOUNT STORE,11900 BLOCK STANDIFORD PLAZA DR                             ,LOUISVILLE,40229,789975,17379
80-12-023072,3/24/12 12:46 PM,3/24/12 12:46 PM,RECOVERY OF STOLEN VEHICLE-OUT OF JURISDICTION,OTHER,999,,COMPLETED,3RD DIVISION,316,RESIDENCE / HOME,14400 BLOCK PAULEYS GAP RD                                  ,LOUISVILLE,40272,789976,17380
80-12-023129,3/25/12 9:52 AM,3/22/12 9:00 AM,THEFT BY UNLAWFUL TAKING/DISP - FROM BUILDING - MISD,THEFT/LARCENY,23D,PART I,COMPLETED,8TH DIVISION,823,"SPECIALTY STORE (TV, FUR, ETC)",13800 BLOCK ENGLISH VILLA DR                                ,LOUISVILLE,40245,789977,17381
80-12-023154,3/24/12 6:18 PM,3/24/12 6:00 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,815,DEPARTMENT / DISCOUNT STORE,7900 BLOCK SHELBYVILLE RD                                   ,LOUISVILLE,40222,789978,17382
80-12-023127,3/24/12 4:34 PM,3/24/12 4:30 PM,ASSAULT - 4TH DEGREE (NO VISIBLE INJURY),ASSAULT,13B,PART II,COMPLETED,7TH DIVISION,735,PARKING LOT / GARAGE,4500 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,789979,17383
80-12-023152,3/24/12 6:10 PM,3/24/12 5:30 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,815,DEPARTMENT / DISCOUNT STORE,7900 BLOCK SHELBYVILLE RD                                   ,LOUISVILLE,40222,789980,17384
80-12-023138,3/24/12 5:14 PM,3/24/12 5:14 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,METRO LOUISVILLE,,"SPECIALTY STORE (TV, FUR, ETC)",2100 BLOCK BASHFORD MANOR LN                                ,WEST_BUECHEL,40218,789981,17385
80-12-023128,3/24/12 4:45 PM,3/24/12 4:34 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,METRO LOUISVILLE,,"SPECIALTY STORE (TV, FUR, ETC)",2100 BLOCK BASHFORD MANOR LN                                ,WEST_BUECHEL,40218,789982,17386
80-12-023193,3/24/12 8:48 PM,3/24/12 8:30 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,811,DEPARTMENT / DISCOUNT STORE,3700 BLOCK DIANN MARIE RD                                   ,LOUISVILLE,40241,789983,17387
80-12-023114,3/24/12 4:38 PM,3/24/12 2:50 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,724,DEPARTMENT / DISCOUNT STORE,11900 BLOCK STANDIFORD PLAZA DR                             ,LOUISVILLE,40229,789984,17388
80-12-018889,3/10/12 11:59 PM,3/10/12 10:08 PM,TRAF IN MARIJUANA-LESS THAN 8 OZ-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,7TH DIVISION,711,RESIDENCE / HOME,8700 BLOCK MICHAEL EDWARD DR                                ,LOUISVILLE,40291,789920,17389
80-12-023394,3/25/12 6:45 PM,3/24/12 11:00 AM,NON-CRIMINAL DEATH (NATURAL CAUSES),OTHER,90Z,PART II,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME,700 BLOCK E KENTUCKY ST                                     ,LOUISVILLE,40203,790060,17390
80-12-023322,3/25/12 12:21 PM,3/25/12 11:56 AM,GIVING OFFICER FALSE NAME OR ADDRESS,OTHER,90Z,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME,400 BLOCK WEST CT                                           ,LOUISVILLE,40203,790109,17391
80-12-019445,3/12/12 8:03 PM,3/12/12 8:03 PM,POSSESSION OF HANDGUN BY CONVICTED FELON,WEAPONS,520,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,2600 BLOCK HALE AVE                                         ,LOUISVILLE,40211,789869,17392
80-12-018889,3/10/12 11:59 PM,3/10/12 10:08 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,7TH DIVISION,711,RESIDENCE / HOME,8700 BLOCK MICHAEL EDWARD DR                                ,LOUISVILLE,40291,789921,17393
80-12-023236,3/24/12 11:24 PM,3/24/12 6:30 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,1ST DIVISION,135,PARKING LOT / GARAGE,S 1ST ST / E JEFFERSON ST                                   ,LOUISVILLE,40202,790061,17394
80-12-023521,3/26/12 10:52 AM,3/26/12 10:45 AM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,3RD DIVISION,331,OTHER / UNKNOWN,3300 BLOCK RENWOOD BLVD                                     ,LOUISVILLE,40214,790110,17395
80-12-023313,3/26/12 12:38 AM,3/24/12 7:09 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY,300 BLOCK N 36TH ST                                         ,LOUISVILLE,40212,789993,17396
80-12-022946,3/23/12 9:53 PM,3/23/12 9:45 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,5TH DIVISION,512,RESIDENCE / HOME,1200 BLOCK FERN ST                                          ,LOUISVILLE,40204,790062,17397
80-12-023395,3/25/12 6:50 PM,3/25/12 6:20 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,5TH DIVISION,512,PARK / PLAYGROUND,1500 BLOCK CASTLEWOOD AVE                                   ,LOUISVILLE,40204,790063,17398
80-12-023395,3/25/12 6:50 PM,3/25/12 6:20 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,5TH DIVISION,512,PARK / PLAYGROUND,1500 BLOCK CASTLEWOOD AVE                                   ,LOUISVILLE,40204,790064,17399
80-12-023395,3/25/12 6:50 PM,3/25/12 6:20 PM,INTIMIDATING A PARTICIPANT IN LEGAL PROCESS,ASSAULT,13C,PART II,COMPLETED,5TH DIVISION,512,PARK / PLAYGROUND,1500 BLOCK CASTLEWOOD AVE                                   ,LOUISVILLE,40204,790065,17400
80-12-023423,3/25/12 9:18 PM,3/25/12 6:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,2300 BLOCK PORTLAND AVE                                     ,LOUISVILLE,40212,790066,17401
80-12-023233,3/24/12 10:06 PM,3/24/12 10:06 PM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,234,HIGHWAY / ROAD / ALLEY,S 30TH ST / WILSON AVE                                      ,LOUISVILLE,40211,790067,17402
80-12-023439,3/26/12 11:50 PM,3/24/12 6:55 PM,THEFT BY UNLAWFUL TAKING/DISP-BICYCLES - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,5TH DIVISION,512,RESIDENCE / HOME,1300 BLOCK BELLWOOD AVE                                     ,LOUISVILLE,40204,790068,17403
80-12-023373,3/25/12 4:42 PM,3/25/12 10:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,5TH DIVISION,525,RESIDENCE / HOME,700 BLOCK CHAMBERRY DR                                      ,LOUISVILLE,40207,790069,17404
80-12-023441,3/26/12 12:44 AM,3/25/12 1:07 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,712,HIGHWAY / ROAD / ALLEY,10300 BLOCK LONG BARN CT                                    ,LOUISVILLE,40291,790070,17405
80-12-019801,3/14/12 3:10 AM,3/14/12 2:35 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,7TH DIVISION,736,SCHOOL - ELEMENTARY / SECONDARY,8600 BLOCK PRESTON HWY                                      ,LOUISVILLE,40219,790071,17406
80-12-019801,3/14/12 3:10 AM,3/14/12 2:35 AM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,736,SCHOOL - ELEMENTARY / SECONDARY,8600 BLOCK PRESTON HWY                                      ,LOUISVILLE,40219,790072,17407
80-12-023283,3/25/12 5:51 AM,3/25/12 5:20 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,1ST DIVISION,134,HIGHWAY / ROAD / ALLEY,N JOHNSON ST / STORY AVE                                    ,LOUISVILLE,40206,790073,17408
80-12-023430,3/25/12 10:33 PM,3/25/12 1:50 PM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,1700 BLOCK W ORMSBY AVE                                     ,LOUISVILLE,40210,790074,17409
80-12-023468,3/26/12 7:15 AM,3/25/12 9:00 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,331,OTHER / UNKNOWN,5200 BLOCK DIXIE HWY                                        ,LOUISVILLE,40216,790075,17410
80-12-023333,3/25/12 1:36 PM,2/27/12 12:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,323,RESIDENCE / HOME,2600 BLOCK LAMBORNE BLVD                                    ,LOUISVILLE,40272,790076,17411
80-12-023475,3/26/12 7:56 AM,3/23/12 4:30 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,412,PARKING LOT / GARAGE,700 BLOCK S HANCOCK ST                                      ,LOUISVILLE,40203,790077,17412
80-12-020839,3/17/12 12:06 PM,3/16/12 12:06 PM,FRAUD USE OF CREDIT CARD AFTER REPT LOST/STOLEN U/$500 MISD,FRAUD,26B,PART II,COMPLETED,3RD DIVISION,316,SERVICE / GAS STATION,11800 BLOCK LEEMONT DR                                      ,LOUISVILLE,40272,790078,17413
80-12-023481,3/26/12 7:50 AM,3/25/12 9:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,6200 BLOCK DEADY DR                                         ,LOUISVILLE,40258,790079,17414
80-12-020866,3/17/12 2:29 PM,3/17/12 2:27 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,N 2ND ST / W MAIN ST                                        ,LOUISVILLE,40202,790080,17415
80-12-020381,3/15/12 7:41 PM,3/15/12 7:41 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,5TH DIVISION,513,RESIDENCE / HOME,BARDSTOWN RD / DOUGLASS BLVD                                ,LOUISVILLE,40205,790081,17416
80-12-023495,3/26/12 9:45 AM,3/22/12 10:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,334,RESIDENCE / HOME,8600 BLOCK LAKERIDGE DR                                     ,LOUISVILLE,40272,790082,17417
80-12-023493,3/26/12 9:33 AM,3/25/12 10:00 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,331,"SPECIALTY STORE (TV, FUR, ETC)",5200 BLOCK DIXIE HWY                                        ,LOUISVILLE,40216,790083,17418
80-12-023499,3/26/12 8:54 AM,3/26/12 3:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,2000 BLOCK W MARKET ST                                      ,LOUISVILLE,40203,790084,17419
80-12-023504,3/26/12 9:47 AM,3/25/12 3:00 PM,THEFT BY UNLAWFUL TAKING/DISP-BICYCLES - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,331,OTHER RESIDENCE (APARTMENT/CONDO),2800 BLOCK DE MEL AVE                                       ,LOUISVILLE,40214,790085,17420
80-12-023507,3/26/12 9:22 AM,3/23/12 5:30 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,411,DRUG STORE/DR`S OFFICE/HOSPITAL,800 BLOCK S 6TH ST                                          ,LOUISVILLE,40203,790086,17421
80-12-023245,3/24/12 9:30 PM,3/24/12 9:20 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY,S 26TH ST / W BROADWAY                                      ,LOUISVILLE,40211,790087,17422
80-12-023503,3/26/12 8:44 AM,3/24/12 1:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,7TH DIVISION,723,PARKING LOT / GARAGE,5600 BLOCK FERN VALLEY RD                                   ,LOUISVILLE,40228,790088,17423
80-12-022774,3/23/12 2:49 PM,3/20/12 1:30 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,412,SCHOOL - ELEMENTARY / SECONDARY,800 BLOCK S JACKSON ST                                      ,LOUISVILLE,40203,790089,17424
80-12-023511,3/26/12 9:39 AM,3/23/12 12:30 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,424,PARKING LOT / GARAGE,200 BLOCK HARLAN AVE                                        ,LOUISVILLE,40214,790090,17425
80-12-020660,3/16/12 7:23 PM,3/16/12 7:23 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY,N 42ND ST / PARKER AVE                                      ,LOUISVILLE,40212,790091,17426
80-12-023513,3/26/12 9:41 AM,3/19/12 7:00 PM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME,11100 BLOCK BROOKLEY DR                                     ,LOUISVILLE,40229,790092,17427
80-12-023205,3/24/12 9:25 PM,3/24/12 9:15 PM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME,5300 BLOCK WOLFPEN WOODS DR                                 ,LOUISVILLE,40059,790093,17428
80-12-020400,3/16/12 12:23 AM,3/16/12 12:23 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,334,HIGHWAY / ROAD / ALLEY,GATECREEK RD / HI VIEW LN                                   ,LOUISVILLE,40272,790094,17429
80-12-023512,3/26/12 10:14 AM,3/26/12 10:14 AM,MENACING,ASSAULT,13C,PART II,COMPLETED,5TH DIVISION,513,HIGHWAY / ROAD / ALLEY,2100 BLOCK MILLVALE RD                                      ,LOUISVILLE,40205,790095,17430
80-12-020528,3/16/12 2:11 PM,3/16/12 2:11 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,W CHESTNUT ST / QUEST DR                                    ,LOUISVILLE,40203,790096,17431
80-12-023032,3/24/12 10:57 AM,3/24/12 3:30 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,7TH DIVISION,735,RESIDENCE / HOME,4900 BLOCK GLENNA WAY                                       ,LOUISVILLE,40219,790097,17432
80-12-023032,3/24/12 10:57 AM,3/24/12 3:30 AM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,7TH DIVISION,735,RESIDENCE / HOME,4900 BLOCK GLENNA WAY                                       ,LOUISVILLE,40219,790098,17433
80-12-020711,3/16/12 10:06 PM,3/16/12 10:06 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,S 2ND ST / W LIBERTY ST                                     ,LOUISVILLE,40202,790099,17434
80-12-023505,3/26/12 9:58 AM,3/26/12 8:45 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,2600 BLOCK GREENWOOD AVE                                    ,LOUISVILLE,40211,790100,17435
80-12-018889,3/10/12 11:59 PM,3/10/12 10:08 PM,CARRYING A CONCEALED DEADLY WEAPON,WEAPONS,520,PART II,COMPLETED,7TH DIVISION,711,HIGHWAY / ROAD / ALLEY,8700 BLOCK MICHAEL EDWARD DR                                ,LOUISVILLE,40291,789922,17436
80-12-014817,2/24/12 6:07 PM,2/24/12 4:59 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,3RD DIVISION,323,DEPARTMENT / DISCOUNT STORE,100 BLOCK OUTER LOOP                                        ,LOUISVILLE,40214,789923,17437
80-12-018265,3/8/12 4:55 PM,3/8/12 4:55 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,3RD DIVISION,322,GROCERY / SUPERMARKET,5500 BLOCK NEW CUT RD                                       ,LOUISVILLE,40214,789924,17438
80-12-022847,3/23/12 3:18 PM,3/23/12 9:45 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,331,OTHER / UNKNOWN,3100 BLOCK ROCKFORD LN                                      ,LOUISVILLE,40216,789925,17439
80-12-022872,3/24/12 11:28 AM,1/1/12 12:00 AM,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,FRAUD,26C,PART II,COMPLETED,METRO LOUISVILLE,,OTHER / UNKNOWN,COMMUNITY AT LARGE,,40056,789926,17440
80-12-022881,3/23/12 6:22 PM,3/23/12 6:11 PM,WANTON ENDANGERMENT-1ST DEGREE,ASSAULT,13A,PART I,COMPLETED,2ND DIVISION,225,HIGHWAY / ROAD / ALLEY,2100 BLOCK ALGONQUIN PKY                                    ,LOUISVILLE,40210,789927,17441
80-12-022939,3/24/12 7:08 PM,3/24/12 4:28 PM,THEFT OF PROPERTY LOST/MISLAID/DELIVERED BY MISTAKE MISD,THEFT/LARCENY,23H,PART I,COMPLETED,2ND DIVISION,211,BANK / SAVINGS & LOAN,200 BLOCK AMY AVE                                           ,LOUISVILLE,40212,789928,17442
80-12-081981,10/15/12 12:22 PM,10/15/12 12:00 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,3RD DIVISION,323,DEPARTMENT / DISCOUNT STORE,100 BLOCK OUTER LOOP                                        ,LOUISVILLE,40214,789929,17443
80-12-080739,10/10/12 3:53 PM,10/10/12 3:53 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,N 26TH ST / W MAIN ST                                       ,LOUISVILLE,40212,789930,17444
80-12-080794,10/10/12 7:20 PM,10/10/12 7:20 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,4TH DIVISION,423,OTHER RESIDENCE (APARTMENT/CONDO),1200 BLOCK LINCOLN AVE                                      ,LOUISVILLE,40208,789931,17445
80-12-082000,10/15/12 12:11 PM,10/14/12 4:45 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING - FELONY CLASS D,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,735,DEPARTMENT / DISCOUNT STORE,4600 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,789932,17446
80-12-080541,10/9/12 11:59 PM,10/9/12 11:59 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME,S 7TH ST / W MUHAMMAD ALI BLVD                              ,LOUISVILLE,40203,789933,17447
80-12-080572,10/10/12 3:56 AM,10/10/12 3:56 AM,TRAF IN MARIJUANA-LESS THAN 8 OZ-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,S 7TH ST / W MUHAMMAD ALI BLVD                              ,LOUISVILLE,40203,789934,17448
80-12-081061,10/11/12 7:51 PM,10/11/12 7:33 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,S 12TH ST / CEDAR CT                                        ,LOUISVILLE,40203,789935,17449
80-12-082012,10/16/12 4:20 AM,10/14/12 11:00 PM,THEFT OF PROP LOST/MISLAID/DELIVERED BY MISTAKE FELONY D,THEFT/LARCENY,23H,PART I,COMPLETED,1ST DIVISION,123,OTHER / UNKNOWN,400 BLOCK S 4TH ST                                          ,LOUISVILLE,40202,789936,17450
80-12-081074,10/11/12 8:53 PM,10/11/12 8:04 PM,POSS CONT SUB-1ST DEGREE-2ND OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME,S 15TH ST / W CHESTNUT ST                                   ,LOUISVILLE,40203,789937,17451
80-12-079067,10/4/12 4:10 PM,10/4/12 4:10 PM,POSSESSION OF SYNTHETIC CANNABINOID AGONISTS OR PIPEAZINES,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,CAMP ST / S CLAY ST                                         ,LOUISVILLE,40203,789938,17452
80-12-081996,10/15/12 12:34 PM,10/12/12 7:00 PM,THEFT BY UNLAWFUL TAKING/DISP-PARTS FROM VEHICLE - FELONY,VEHICLE BREAK-IN/THEFT,23G,PART I,COMPLETED,6TH DIVISION,612,PARKING LOT / GARAGE,4300 BLOCK POPLAR LEVEL RD                                  ,LOUISVILLE,40213,789939,17453
80-12-082030,10/15/12 1:34 PM,10/8/12 12:00 PM,RECOVERY OF STOLEN VEHICLE-OUT OF JURISDICTION,OTHER,999,,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,3500 BLOCK MANSLICK RD                                      ,LOUISVILLE,40215,789940,17454
80-12-082033,10/16/12 5:46 AM,10/5/12 12:00 PM,THEFT OF PROPERTY LOST/MISLAID/DELIVERED BY MISTAKE MISD,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY,S 4TH ST / W MAGNOLIA AVE                                   ,LOUISVILLE,40208,789941,17455
80-12-082031,10/15/12 2:30 PM,10/15/12 10:00 AM,"THEFT BY UNLAWFUL TAKING-ALL OTHERS $10,000 OR MORE",THEFT/LARCENY,23H,PART I,COMPLETED,2ND DIVISION,234,HIGHWAY / ROAD / ALLEY,BEECH ST / WINGFIELD LN                                     ,LOUISVILLE,40210,789942,17456
80-12-079952,10/7/12 11:18 PM,10/7/12 11:18 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,212,PARKING LOT / GARAGE,S 35TH ST / W BROADWAY                                      ,LOUISVILLE,40211,789943,17457
80-12-082004,10/15/12 12:11 PM,9/10/12 1:50 AM,THEFT OF MAIL MATTER,THEFT/LARCENY,23H,PART I,COMPLETED,6TH DIVISION,613,COMMERCIAL / OFFICE BUILDING,1400 BLOCK HUGH AVE                                         ,LOUISVILLE,40213,789944,17458
80-12-082045,10/15/12 3:00 PM,7/1/12 3:00 PM,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,FRAUD,26C,PART II,COMPLETED,6TH DIVISION,624,OTHER / UNKNOWN,5900 BLOCK POPLAR LEVEL RD                                  ,LOUISVILLE,40228,789945,17459
80-12-023521,3/26/12 10:52 AM,3/26/12 10:45 AM,TERRORISTIC THREATENING 2ND DEGREE,ASSAULT,13C,PART II,COMPLETED,3RD DIVISION,331,OTHER / UNKNOWN,3300 BLOCK RENWOOD BLVD                                     ,LOUISVILLE,40214,790111,17460
80-12-019445,3/12/12 8:03 PM,3/12/12 8:03 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,2600 BLOCK HALE AVE                                         ,LOUISVILLE,40211,789870,17461
80-12-014297,2/22/12 7:02 PM,2/22/12 7:02 PM,TRAF CONT SUB-1ST DEG 1ST OFF (>= 10 DU OPIATES),DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,CAMDEN AVE / CRAIG AVE                                      ,LOUISVILLE,40215,778121,17462
80-12-014297,2/22/12 7:02 PM,2/22/12 7:02 PM,TRAF CONT SUB-1ST DEG 1ST OFF (> OR = 10 DU OPIATES),DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,CAMDEN AVE / CRAIG AVE                                      ,LOUISVILLE,40215,778122,17463
80-12-014297,2/22/12 7:02 PM,2/22/12 7:02 PM,POSS CONT SUB-3RD DEGREE--DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,CAMDEN AVE / CRAIG AVE                                      ,LOUISVILLE,40215,778123,17464
