INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,UOR_DESC,CRIME_TYPE,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,CITY,ZIP_CODE,ID,ObjectId
80-17-088014,10/29/17 4:20 AM,10/27/17 8:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,711,RESIDENCE / HOME,11600 BLOCK LOCUST VIEW CT                                  ,LOUISVILLE,40299,39967,3436
80-17-087966,10/28/17 10:09 AM,10/27/17 9:00 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,6TH DIVISION,613,NON-ATTACHED RESD GARAGE/SHED/BULD,1700 BLOCK LARKMOOR LN                                      ,WATTERSON_PARK,40218,39968,3437
80-17-087966,10/28/17 10:09 AM,10/27/17 9:00 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,6TH DIVISION,613,NON-ATTACHED RESD GARAGE/SHED/BULD,1700 BLOCK LARKMOOR LN                                      ,WATTERSON_PARK,40218,39969,3438
80-17-086766,10/24/17 10:25 AM,10/24/17 10:20 AM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME,4200 BLOCK HAZELWOOD AVE                                    ,LOUISVILLE,40215,39970,3439
80-17-062655,8/2/17 9:51 PM,8/2/17 11:50 AM,CRIMINAL TRESPASSING-3RD DEGREE,DISTURBING THE PEACE,90J,PART II,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME,1200 BLOCK TILE FACTORY LN                                  ,LOUISVILLE,40213,39971,3440
80-17-059015,7/22/17 12:30 AM,7/21/17 10:30 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,8TH DIVISION,812,SERVICE / GAS STATION,9500 BLOCK BROWNSBORO RD                                    ,LOUISVILLE,40241,39972,3441
80-17-062695,8/3/17 12:46 AM,8/2/17 11:00 PM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,424,RESTAURANT,3400 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,39973,3442
80-17-062713,8/3/17 4:06 AM,8/3/17 12:00 AM,ASSAULT - 2ND DEGREE,ASSAULT,13A,PART I,COMPLETED,1ST DIVISION,111,RESTAURANT,N 22ND ST / LYTLE ST                                        ,LOUISVILLE,40203,39974,3443
80-17-062717,8/3/17 6:30 AM,8/3/17 5:35 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO),9000 BLOCK RED DEER CIR                                     ,HURSTBOURNE_ACRES,40220,39975,3444
80-17-062725,8/3/17 3:14 PM,6/15/17 9:50 PM,"TBUT OR DISP SHOPLIFTING $500 OR >  BUT < $10,000",THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,812,DEPARTMENT / DISCOUNT STORE,4200 BLOCK TOWNE CENTER DR                                  ,LOUISVILLE,40241,39976,3445
80-17-062630,8/2/17 7:10 PM,8/2/17 7:10 PM,OVERDOSE,OTHER,999,,COMPLETED,8TH DIVISION,815,RESIDENCE / HOME,10100 BLOCK FOSSIL CT                                       ,LYNDON,40223,40138,3446
80-17-087299,10/25/17 11:20 PM,10/25/17 11:20 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,ASSAULT,13B,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,1600 BLOCK HALE AVE                                         ,LOUISVILLE,40210,40191,3447
80-17-061451,7/29/17 6:36 PM,7/29/17 6:36 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,2100 BLOCK CARDINAL WOODS DR                                ,LOUISVILLE,40214,39988,3448
80-17-088301,10/29/17 8:25 PM,10/29/17 7:30 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME,6200 BLOCK MIDDLEROSE CIR                                   ,LOUISVILLE,40272,40039,3449
80-17-062635,8/2/17 8:28 PM,8/2/17 8:28 PM,THEFT OF SERVICES - MISD,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME,1400 BLOCK LYNNHURST AVE                                    ,LOUISVILLE,40215,40139,3450
80-17-061439,7/29/17 5:27 PM,7/29/17 5:27 PM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME,200 BLOCK W SOUTHLAND BLVD                                  ,LOUISVILLE,40214,39989,3451
80-17-087318,10/26/17 2:17 AM,10/26/17 2:17 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,234,HIGHWAY / ROAD / ALLEY,BERNHEIM LN / WALLIE ANN CT                                 ,LOUISVILLE,40210,40193,3452
80-17-088327,10/29/17 10:02 PM,10/29/17 8:00 PM,"TBUT OR DISP ALL OTHERS > $500 BUT < $10,000",THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME,9500 BLOCK SHOSHONE WAY                                     ,LOUISVILLE,40258,40040,3453
80-17-062691,8/2/17 11:24 PM,8/2/17 10:48 PM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME,7700 BLOCK GREEN CREEK CT                                   ,LOUISVILLE,40258,40140,3454
80-17-062442,8/2/17 8:44 AM,8/2/17 8:44 AM,CRIMINAL POSSESSION OF FORGED INSTRUMENT-3RD DEGREE,FRAUD,250,PART II,COMPLETED,6TH DIVISION,611,HIGHWAY / ROAD / ALLEY,POPLAR LEVEL RD / REDWOOD DR                                ,LOUISVILLE,40213,39990,3455
80-17-088381,10/30/17 8:17 AM,10/29/17 7:30 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,423,OTHER RESIDENCE (APARTMENT/CONDO),3700 BLOCK W WHEATMORE DR                                   ,LOUISVILLE,40215,40194,3456
80-17-088170,10/29/17 6:00 AM,10/29/17 5:00 AM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,236,PARKING LOT / GARAGE,2700 BLOCK BENOCH AVE                                       ,LOUISVILLE,40216,40041,3457
80-17-062680,8/2/17 11:43 PM,8/2/17 11:43 PM,HARASSING COMMUNICATIONS,OTHER,90Z,PART II,COMPLETED,2ND DIVISION,236,RESIDENCE / HOME,3100 BLOCK S CRUMS LN                                       ,LOUISVILLE,40216,40141,3458
80-17-062622,8/2/17 5:54 PM,8/2/17 6:00 AM,"TBUT OR DISP CONTENT FROM VEH $10,000 OR > BUT < $1,000,000",VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,6TH DIVISION,611,PARKING LOT / GARAGE,0 BLOCK AUDUBON PLAZA DR                                    ,LOUISVILLE,40217,40142,3459
80-17-062669,8/2/17 11:00 PM,8/2/17 3:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME,400 BLOCK S 10TH ST                                         ,LOUISVILLE,40203,40143,3460
80-17-061722,7/30/17 10:23 PM,7/30/17 9:00 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,316,PARKING LOT / GARAGE,13600 BLOCK KELLY LN                                        ,LOUISVILLE,40272,40144,3461
80-17-062708,8/3/17 3:37 AM,8/3/17 12:45 AM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,5TH DIVISION,512,PARKING LOT / GARAGE,900 BLOCK BAXTER AVE                                        ,LOUISVILLE,40204,40145,3462
80-17-062708,8/3/17 3:37 AM,8/3/17 12:45 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,5TH DIVISION,512,PARKING LOT / GARAGE,900 BLOCK BAXTER AVE                                        ,LOUISVILLE,40204,40146,3463
80-17-062721,8/3/17 3:40 AM,8/3/17 12:45 AM,FRAUD USE OF CREDIT CARD AFTER REPT LOST/STOLEN U/$500 MISD,FRAUD,26B,PART II,COMPLETED,3RD DIVISION,331,SERVICE / GAS STATION,5300 BLOCK DIXIE HWY                                        ,LOUISVILLE,40216,40147,3464
80-17-060471,7/26/17 6:46 PM,7/26/17 6:46 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,436,HIGHWAY / ROAD / ALLEY,I264E AT SOUTHERN PKY                                       ,LOUISVILLE,40214,40148,3465
80-17-059128,7/22/17 11:14 AM,7/22/17 11:04 AM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,3RD DIVISION,316,HIGHWAY / ROAD / ALLEY,3600 BLOCK BLEVINS GAP RD                                   ,LOUISVILLE,40272,40149,3466
80-17-057067,7/15/17 1:38 PM,7/14/17 11:00 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,315,NON-ATTACHED RESD GARAGE/SHED/BULD,4900 BLOCK W PAGES LN                                       ,LOUISVILLE,40258,40150,3467
80-17-061083,7/28/17 12:54 PM,7/28/17 12:54 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,ASSAULT,13B,PART II,COMPLETED,3RD DIVISION,323,OTHER RESIDENCE (APARTMENT/CONDO),800 BLOCK SINCLAIR ST                                       ,LOUISVILLE,40118,40151,3468
80-17-062729,8/3/17 8:06 AM,8/3/17 7:30 AM,VIOLATION OF KENTUCKY EPO/DVO,ASSAULT,90F,PART II,COMPLETED,1ST DIVISION,112,PARKING LOT / GARAGE,1800 BLOCK W BROADWAY                                       ,LOUISVILLE,40203,40152,3469
80-17-062729,8/3/17 8:06 AM,8/3/17 7:30 AM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,1ST DIVISION,112,PARKING LOT / GARAGE,1800 BLOCK W BROADWAY                                       ,LOUISVILLE,40203,40153,3470
80-17-060320,7/27/17 3:18 AM,7/26/17 12:01 AM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,435,HIGHWAY / ROAD / ALLEY,4000 BLOCK PARTHENIA AVE                                    ,LOUISVILLE,40215,40154,3471
80-17-062729,8/3/17 8:06 AM,8/3/17 7:30 AM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,1ST DIVISION,112,PARKING LOT / GARAGE,1800 BLOCK W BROADWAY                                       ,LOUISVILLE,40203,40155,3472
80-17-061277,7/29/17 3:33 AM,7/29/17 3:33 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,22ND ST TO I64E                                             ,LOUISVILLE,40203,40156,3473
80-17-060706,7/27/17 1:48 PM,7/27/17 1:48 PM,TRAF CONT SUB-1ST DEG 2ND OR > OFF  (>= 2 GRAMS HEROIN),DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,S 9TH ST / W BROADWAY                                       ,LOUISVILLE,40203,40157,3474
80-17-060706,7/27/17 1:48 PM,7/27/17 1:48 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,S 9TH ST / W BROADWAY                                       ,LOUISVILLE,40203,40158,3475
80-17-061380,7/29/17 2:00 PM,7/29/17 2:00 PM,CRIMINAL POSSESSION OF FORGED INSTRUMENT-3RD DEGREE,FRAUD,250,PART II,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY,LARKWOOD AVE / LOUIS COLEMAN JR DR                          ,LOUISVILLE,40212,40159,3476
80-17-060669,7/27/17 12:32 PM,7/27/17 12:32 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME,600 BLOCK S 43RD ST                                         ,LOUISVILLE,40211,40160,3477
80-17-062041,8/1/17 11:03 AM,8/1/17 11:03 AM,HARASSMENT - PHYSICAL CONTACT - NO INJURY,ASSAULT,13B,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME,300 BLOCK S 11TH ST                                         ,LOUISVILLE,40203,40161,3478
80-17-060905,7/28/17 12:52 AM,7/28/17 12:52 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME,600 BLOCK E KENTUCKY ST                                     ,LOUISVILLE,40203,40162,3479
80-17-057067,7/15/17 1:38 PM,7/14/17 11:00 PM,TBUT OR DISP BICYCLES U/$500,THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,315,NON-ATTACHED RESD GARAGE/SHED/BULD,4900 BLOCK W PAGES LN                                       ,LOUISVILLE,40258,40163,3480
80-17-062743,8/3/17 6:46 PM,8/2/17 8:00 PM,"TBUT OR DISP ALL OTHERS > $500 BUT < $10,000",THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,723,RESIDENCE / HOME,5900 BLOCK BRISCOE LN                                       ,LOUISVILLE,40228,40164,3481
80-17-060885,7/27/17 11:05 PM,7/27/17 11:05 PM,HARASSMENT - PHYSICAL CONTACT - NO INJURY,ASSAULT,13B,PART II,COMPLETED,2ND DIVISION,236,SERVICE / GAS STATION,4100 BLOCK CANE RUN RD                                      ,LOUISVILLE,40216,40165,3482
80-17-060885,7/27/17 11:05 PM,7/27/17 11:05 PM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,2ND DIVISION,236,SERVICE / GAS STATION,4100 BLOCK CANE RUN RD                                      ,LOUISVILLE,40216,40166,3483
80-17-062684,8/3/17 12:12 AM,8/3/17 12:12 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,S 15TH ST / W OAK ST                                        ,LOUISVILLE,40210,40167,3484
80-17-060857,7/27/17 8:47 PM,7/27/17 8:47 PM,VIOLATION OF KENTUCKY EPO/DVO,ASSAULT,90F,PART II,COMPLETED,7TH DIVISION,723,RESIDENCE / HOME,8800 BLOCK MOUNT EASTES LN                                  ,LOUISVILLE,40291,40168,3485
80-17-036730,5/8/17 11:06 AM,5/8/17 9:45 AM,UNAUTHORIZED PROCUREMENT OF CONT SUB,OTHER,90Z,PART II,COMPLETED,METRO LOUISVILLE,STM,DRUG STORE/DR`S OFFICE/HOSPITAL,6400 BLOCK DUTCHMANS PKY                                    ,ST_MATTHEWS,40205,40169,3486
80-17-036730,5/8/17 11:06 AM,5/8/17 9:45 AM,UNAUTHORIZED PROCUREMENT OF CONT SUB,OTHER,90Z,PART II,COMPLETED,METRO LOUISVILLE,STM,DRUG STORE/DR`S OFFICE/HOSPITAL,6400 BLOCK DUTCHMANS PKY                                    ,ST_MATTHEWS,40205,40170,3487
80-17-036730,5/8/17 11:06 AM,5/8/17 9:45 AM,UNAUTHORIZED PROCUREMENT OF CONT SUB,OTHER,90Z,PART II,COMPLETED,METRO LOUISVILLE,STM,DRUG STORE/DR`S OFFICE/HOSPITAL,6400 BLOCK DUTCHMANS PKY                                    ,ST_MATTHEWS,40205,40171,3488
80-17-036730,5/8/17 11:06 AM,5/8/17 9:45 AM,UNAUTHORIZED PROCUREMENT OF CONT SUB,OTHER,90Z,PART II,COMPLETED,METRO LOUISVILLE,STM,DRUG STORE/DR`S OFFICE/HOSPITAL,6400 BLOCK DUTCHMANS PKY                                    ,ST_MATTHEWS,40205,40172,3489
80-17-062562,8/2/17 1:20 PM,8/2/17 1:20 PM,TRAF CONT SUB-1ST DEG 1ST OFF (>= 4 GRAMS COCAINE),DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,7TH DIVISION,724,HIGHWAY / ROAD / ALLEY,BLUE LICK RD / HILLCROSS DR                                 ,LOUISVILLE,40229,40173,3490
80-17-058258,7/19/17 6:33 PM,7/19/17 6:33 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,I65N TO BROADWAY                                            ,LOUISVILLE,40203,40174,3491
80-17-061456,7/29/17 6:12 PM,7/29/17 6:12 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,800 BLOCK MIDWAY AVE                                        ,LOUISVILLE,40211,40175,3492
80-17-059086,7/22/17 7:21 AM,7/21/17 10:00 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME,4300 BLOCK NORFOLK DR                                       ,LOUISVILLE,40218,40176,3493
80-17-088090,10/29/17 4:12 PM,10/29/17 2:06 PM,TBUT OR DISP FROM BUILDING < $500,THEFT/LARCENY,23D,PART I,COMPLETED,4TH DIVISION,424,RESIDENCE / HOME,4000 BLOCK SOUTHERN PKY                                     ,LOUISVILLE,40214,40177,3494
80-17-054857,7/7/17 5:45 PM,7/7/17 5:45 PM,INTIMIDATING A PARTICIPANT IN LEGAL PROCESS,ASSAULT,13C,PART II,COMPLETED,8TH DIVISION,812,RESIDENCE / HOME,2500 BLOCK COLONEL DR                                       ,PLANTATION,40242,39991,3495
80-17-087241,10/25/17 8:40 PM,10/25/17 8:40 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME,1600 BLOCK BLUEGRASS AVE                                    ,LOUISVILLE,40215,40195,3496
80-17-087500,10/26/17 5:16 PM,10/26/17 5:00 PM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY,1300 BLOCK S 1ST ST                                         ,LOUISVILLE,40203,40042,3497
80-17-054857,7/7/17 5:45 PM,7/7/17 5:45 PM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,8TH DIVISION,812,RESIDENCE / HOME,2500 BLOCK COLONEL DR                                       ,PLANTATION,40242,39992,3498
80-17-065399,8/12/17 2:24 PM,8/12/17 2:20 PM,RECEIVING STOLEN PROPERTY (FIREARM),THEFT/LARCENY,280,PART II,COMPLETED,2ND DIVISION,236,HIGHWAY / ROAD / ALLEY,4100 BLOCK SUNFLOWER AVE                                    ,LOUISVILLE,40216,40196,3499
80-17-088368,10/30/17 4:40 PM,10/29/17 3:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,424,RESIDENCE / HOME,700 BLOCK COMPTON ST                                        ,LOUISVILLE,40208,40043,3500
80-17-054857,7/7/17 5:45 PM,7/7/17 5:45 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,8TH DIVISION,812,RESIDENCE / HOME,2500 BLOCK COLONEL DR                                       ,PLANTATION,40242,39993,3501
80-17-086970,10/24/17 11:31 PM,10/24/17 11:31 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,8TH DIVISION,824,HIGHWAY / ROAD / ALLEY,JUNEAU DR / SHELBYVILLE RD                                  ,MIDDLETOWN,40243,40197,3502
80-17-086856,10/24/17 2:37 PM,10/24/17 2:37 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,315,DEPARTMENT / DISCOUNT STORE,9900 BLOCK DIXIE HWY                                        ,LOUISVILLE,40272,40044,3503
80-17-061176,7/28/17 6:56 PM,7/28/17 6:56 PM,MENACING,ASSAULT,13C,PART II,COMPLETED,3RD DIVISION,322,HIGHWAY / ROAD / ALLEY,5400 BLOCK NEW CUT RD                                       ,LOUISVILLE,40214,39994,3504
80-17-087033,10/25/17 9:00 AM,10/25/17 9:00 AM,WANTON ENDANGERMENT-2ND DEGREE,ASSAULT,13C,PART II,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME,10700 BLOCK ENCLAVE CT                                      ,LOUISVILLE,40229,40198,3505
80-17-087596,10/26/17 10:54 PM,10/26/17 10:54 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,2ND DIVISION,236,RESIDENCE / HOME,4300 BLOCK LYNNVIEW DR                                      ,LOUISVILLE,40216,40045,3506
80-17-060728,7/27/17 3:00 PM,7/27/17 3:00 PM,RECEIVING STOLEN PROPERTY (FIREARM),THEFT/LARCENY,280,PART II,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY,S 29TH ST / W BROADWAY                                      ,LOUISVILLE,40211,39995,3507
80-17-060728,7/27/17 3:00 PM,7/27/17 3:00 PM,TRAF CONT SUB-1ST DEG 1ST OFF (>= 4 GRAMS COCAINE),DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY,S 29TH ST / W BROADWAY                                      ,LOUISVILLE,40211,39996,3508
80-17-058244,7/19/17 5:10 PM,7/19/17 5:10 PM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,4TH DIVISION,424,AMUSEMENT PARK,900 BLOCK PHILLIPS LN                                       ,LOUISVILLE,40209,39997,3509
80-17-012041,2/10/17 6:57 PM,2/10/17 6:57 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-OPIATES,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,S 22ND ST / W OAK ST                                        ,LOUISVILLE,40210,39998,3510
80-17-062558,8/2/17 3:19 PM,8/2/17 3:19 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,435,HIGHWAY / ROAD / ALLEY,GAGEL AVE / LONDON DR                                       ,LOUISVILLE,40216,39999,3511
80-17-060108,7/25/17 7:09 PM,7/25/17 7:09 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,6TH DIVISION,612,HIGHWAY / ROAD / ALLEY,I65N AT FERN VALLEY RD                                      ,LOUISVILLE,40213,40001,3512
80-17-062757,8/3/17 9:18 AM,8/2/17 2:00 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,ATTEMPTED,4TH DIVISION,423,DRUG STORE/DR`S OFFICE/HOSPITAL,3500 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,40002,3513
80-17-059361,7/23/17 11:51 AM,7/23/17 11:51 AM,"TBUT OR DISP ALL OTHERS > $500 BUT < $10,000",THEFT/LARCENY,23H,PART I,COMPLETED,6TH DIVISION,612,OTHER / UNKNOWN,900 BLOCK GRADE LN                                          ,LOUISVILLE,40213,40003,3514
80-17-088032,10/29/17 6:56 AM,10/24/17 9:45 PM,PROPERTY LOST OR ABANDONED NON CRIMINAL,OTHER,90Z,PART II,COMPLETED,1ST DIVISION,135,OTHER / UNKNOWN,E BROADWAY / S BROOK ST                                     ,LOUISVILLE,40202,40004,3515
80-17-088049,10/28/17 4:28 PM,10/28/17 10:00 AM,HARASSING COMMUNICATIONS,OTHER,90Z,PART II,COMPLETED,7TH DIVISION,724,OTHER / UNKNOWN,4100 BLOCK KURTZ AVE                                        ,LOUISVILLE,40229,40005,3516
80-17-088057,10/28/17 4:43 PM,10/28/17 4:35 PM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,ATTEMPTED,3RD DIVISION,331,GROCERY / SUPERMARKET,4700 BLOCK DIXIE HWY                                        ,LOUISVILLE,40216,40006,3517
80-17-088059,10/28/17 5:11 PM,10/28/17 4:50 PM,THEFT OF SERVICES - MISD,THEFT/LARCENY,23H,PART I,COMPLETED,1ST DIVISION,123,HOTEL / MOTEL / ETC.,100 BLOCK N 4TH ST                                          ,LOUISVILLE,40202,40007,3518
80-17-088083,10/29/17 3:02 PM,10/24/17 5:00 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME,1300 BLOCK S BROOK ST                                       ,LOUISVILLE,40208,40008,3519
80-17-087911,10/28/17 12:40 AM,10/28/17 12:10 AM,UNAUTHORIZED USE OF MOTOR VEHICLE 1ST OFFENSE,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,6TH DIVISION,625,RENTAL / STORAGE FACILITY,3600 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40218,40009,3520
80-17-088094,10/29/17 4:52 PM,10/29/17 11:56 AM,"TBUT OR DISP SHOPLIFTING $500 OR >  BUT < $10,000",THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,735,DEPARTMENT / DISCOUNT STORE,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,40010,3521
80-17-088098,10/29/17 5:10 PM,10/29/17 4:35 PM,TBUT OR DISP BICYCLES U/$500,THEFT/LARCENY,23H,PART I,COMPLETED,6TH DIVISION,625,RESTAURANT,3900 BLOCK TAYLORSVILLE RD                                  ,LOUISVILLE,40220,40011,3522
80-17-087598,10/26/17 11:08 PM,10/26/17 7:30 PM,HARASSMENT - PHYSICAL CONTACT - NO INJURY,ASSAULT,13B,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,1300 BLOCK S 32ND ST                                        ,LOUISVILLE,40211,40012,3523
80-17-088114,10/29/17 7:54 PM,10/29/17 1:57 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,724,OTHER RESIDENCE (APARTMENT/CONDO),4100 BLOCK BLUE LICK CT                                     ,LOUISVILLE,40229,40013,3524
80-17-088104,10/28/17 8:48 PM,10/28/17 4:39 PM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME,3700 BLOCK CHAMBERLAIN CT                                   ,LOUISVILLE,40241,40014,3525
80-17-088128,10/28/17 10:32 PM,10/28/17 6:20 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,711,NON-ATTACHED RESD GARAGE/SHED/BULD,9400 BLOCK HUDSON LN                                        ,LOUISVILLE,40291,40015,3526
80-17-087910,10/28/17 12:42 AM,10/28/17 12:36 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,1ST DIVISION,134,OTHER / UNKNOWN,1100 BLOCK E MARKET ST                                      ,LOUISVILLE,40206,40016,3527
