INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,UOR_DESC,CRIME_TYPE,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,CITY,ZIP_CODE,ID,ObjectId
80-06-202953,1/23/06 9:30 PM,1/23/06 9:30 PM,TAMPERING WITH PHYSICAL EVIDENCE,OTHER,90Z,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,1000 BLOCK HATHAWAY AVE                                     ,LOUISVILLE,40215,76187,12826
80-06-203530,1/27/06 10:00 AM,1/27/06 8:00 AM,RAPE - 1ST DEGREE - DOMESTIC VIOLENCE,SEX CRIMES,11A,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,1800 BLOCK CARL CT                                          ,LOUISVILLE,40215,76188,12827
80-06-203530,1/27/06 10:00 AM,1/27/06 8:00 AM,BURGLARY - 1ST DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,1800 BLOCK CARL CT                                          ,LOUISVILLE,40215,76189,12828
80-06-204270,2/2/06 4:50 PM,2/2/06 12:00 AM,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL,VEHICLE BREAK-IN/THEFT,23G,PART I,COMPLETED,6TH DIVISION,612,PARKING LOT / GARAGE,5500 BLOCK MILDENHALL WAY                                   ,LOUISVILLE,40213,76190,12829
80-06-204269,2/2/06 9:44 AM,2/1/06 8:00 PM,THEFT BY UNLAWFUL TAKING/DISP-PARTS FROM VEHICLE - FELONY,VEHICLE BREAK-IN/THEFT,23G,PART I,COMPLETED,5TH DIVISION,521,PARKING LOT / GARAGE,800 BLOCK RIVER DELL CT                                     ,LOUISVILLE,40206,76191,12830
80-06-204274,2/2/06 6:34 PM,1/31/06 12:00 AM,THEFT BY UNLAWFUL TAKING/DISP-PARTS FROM VEHICLE - MISD,VEHICLE BREAK-IN/THEFT,23G,PART I,COMPLETED,6TH DIVISION,613,PARKING LOT / GARAGE,3300 BLOCK BENT CREEK CT                                    ,LOUISVILLE,40218,76192,12831
80-06-103413,2/2/06 9:30 AM,2/2/06 10:40 PM,ROBBERY - 1ST DEGREE,ROBBERY,120,PART I,COMPLETED,7TH DIVISION,736,CONVENIENCE STORE,7300 BLOCK PRESTON HWY                                      ,LOUISVILLE,40219,76193,12832
80-06-203719,1/29/06 7:30 AM,1/29/06 7:30 AM,THEFT BY UNLAWFUL TAKING/DISP - FROM BUILDING - MISD,THEFT/LARCENY,23D,PART I,COMPLETED,4TH DIVISION,411,"SPECIALTY STORE (TV, FUR, ETC)",500 BLOCK W ST CATHERINE ST                                 ,LOUISVILLE,40203,76194,12833
80-06-103052,1/29/06 2:50 AM,1/29/06 2:30 AM,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,OTHER,90Z,PART II,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME,1800 BLOCK BASHFORD MANOR LN                                ,LOUISVILLE,40218,76195,12834
80-06-100751,1/8/06 10:00 AM,1/8/06 12:34 AM,ROBBERY - 1ST DEGREE,ROBBERY,120,PART I,COMPLETED,8TH DIVISION,815,PARKING LOT / GARAGE,9000 BLOCK LINN STATION RD                                  ,LOUISVILLE,40222,76196,12835
80-06-100751,1/8/06 10:00 AM,1/8/06 12:34 AM,TAMPERING WITH PHYSICAL EVIDENCE,OTHER,90Z,PART II,COMPLETED,8TH DIVISION,815,PARKING LOT / GARAGE,9000 BLOCK LINN STATION RD                                  ,LOUISVILLE,40222,76197,12836
80-06-102157,1/21/06 6:00 PM,1/21/06 6:00 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,6TH DIVISION,613,PARKING LOT / GARAGE,1900 BLOCK GOLDSMITH LN                                     ,LOUISVILLE,40218,76198,12837
80-06-102157,1/21/06 6:00 PM,1/21/06 6:00 PM,TAMPERING WITH PHYSICAL EVIDENCE,OTHER,90Z,PART II,COMPLETED,6TH DIVISION,613,PARKING LOT / GARAGE,1900 BLOCK GOLDSMITH LN                                     ,LOUISVILLE,40218,76199,12838
80-06-102157,1/21/06 6:00 PM,1/21/06 6:00 PM,LOITERING,DISTURBING THE PEACE,90B,PART II,COMPLETED,6TH DIVISION,613,PARKING LOT / GARAGE,1900 BLOCK GOLDSMITH LN                                     ,LOUISVILLE,40218,76200,12839
80-06-103030,1/29/06 8:00 PM,1/29/06 6:00 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,735,DEPARTMENT / DISCOUNT STORE,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,76201,12840
80-06-103030,1/29/06 8:00 PM,1/29/06 6:00 PM,THEFT BY DECEPTION-INCL COLD CHECKS,THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,735,DEPARTMENT / DISCOUNT STORE,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,76202,12841
80-06-203710,1/29/06 9:30 AM,1/29/06 12:00 AM,ROBBERY - 2ND DEGREE,ROBBERY,120,PART I,ATTEMPTED,2ND DIVISION,234,PARKING LOT / GARAGE,2700 BLOCK ALGONQUIN PKY                                    ,LOUISVILLE,40210,76203,12842
80-06-103373,2/2/06 9:52 AM,2/2/06 6:00 AM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,812,DEPARTMENT / DISCOUNT STORE,4100 BLOCK TOWNE CENTER DR                                  ,LOUISVILLE,40241,76204,12843
80-06-203643,1/28/06 11:00 PM,1/28/06 11:00 PM,LEAVING SCENE OF ACCIDENT/FAILURE TO RENDER AID OR ASSISTANC,OTHER,0,,ATTEMPTED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,1700 BLOCK W ORMSBY AVE                                     ,LOUISVILLE,40210,76205,12844
80-06-203707,1/29/06 8:00 AM,1/28/06 8:00 PM,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL,VEHICLE BREAK-IN/THEFT,23G,PART I,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,3100 BLOCK OAKDALE AVE                                      ,LOUISVILLE,40214,76206,12845
80-06-203730,1/29/06 9:00 AM,1/28/06 4:00 AM,RAPE - 1ST DEGREE,SEX CRIMES,11A,PART I,COMPLETED,METRO LOUISVILLE,METRO,RESIDENCE / HOME,COMMUNITY AT LARGE,LOUISVILLE,40056,76207,12846
80-06-103127,1/30/06 10:00 PM,1/30/06 4:50 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,625,DEPARTMENT / DISCOUNT STORE,1900 BLOCK S HURSTBOURNE PKY                                ,LOUISVILLE,40220,76208,12847
80-06-103023,1/29/06 5:00 PM,1/29/06 4:30 PM,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,OTHER,90Z,PART II,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME,8900 BLOCK LANTANA DR                                       ,LOUISVILLE,40229,76209,12848
80-06-203740,1/29/06 7:00 PM,1/29/06 6:20 PM,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,OTHER,90Z,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,1000 BLOCK S 32ND ST                                        ,LOUISVILLE,40211,76210,12849
80-06-103203,1/31/06 1:00 PM,1/31/06 11:32 AM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,625,DEPARTMENT / DISCOUNT STORE,3900 BLOCK TAYLORSVILLE RD                                  ,LOUISVILLE,40220,76211,12850
80-06-102779,1/27/06 2:00 PM,1/8/06 2:00 PM,FRAUDULENT USE OF CREDIT CARDS U/$100 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,8TH DIVISION,811,OTHER / UNKNOWN,12000 BLOCK BAY RUN DR                                      ,LOUISVILLE,40245,76212,12851
80-06-203051,1/24/06 4:00 PM,1/24/06 4:00 PM,DRUG PARAPHERNALIA-BUY/POSSESS-2ND OR > OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,4TH DIVISION,424,RESIDENCE / HOME,4300 BLOCK SOUTHERN PKY                                     ,LOUISVILLE,40214,76213,12852
80-06-203051,1/24/06 4:00 PM,1/24/06 4:00 PM,POSS CONT SUB-1ST DEGREE-2ND OR > OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,424,RESIDENCE / HOME,4300 BLOCK SOUTHERN PKY                                     ,LOUISVILLE,40214,76214,12853
80-06-203299,1/26/06 6:40 AM,1/26/06 3:20 AM,LOITERING,DISTURBING THE PEACE,90B,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME,1200 BLOCK CEDAR CT                                         ,LOUISVILLE,40203,76215,12854
80-06-203550,1/27/06 7:30 PM,1/27/06 6:30 PM,MENACING,OTHER,0,,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,N 29TH ST / TYLER AVE                                       ,LOUISVILLE,40212,76216,12855
80-06-204320,2/2/06 8:20 PM,1/25/06 11:00 PM,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL,VEHICLE BREAK-IN/THEFT,23G,PART I,COMPLETED,6TH DIVISION,613,PARKING LOT / GARAGE,3500 BLOCK NEWBURG RD                                       ,LOUISVILLE,40218,76217,12856
80-06-104342,2/14/06 9:18 PM,2/11/06 1:20 AM,ROBBERY - 1ST DEGREE,ROBBERY,120,PART I,COMPLETED,7TH DIVISION,735,CONVENIENCE STORE,4900 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,86403,12857
80-06-212106,4/4/06 12:54 PM,4/4/06 12:20 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,436,PARKING LOT / GARAGE,1200 BLOCK CARRICO AVE                                      ,LOUISVILLE,40215,76081,12858
80-06-110459,4/13/06 11:00 AM,4/12/06 10:30 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,600 BLOCK GHEENS AVE                                        ,LOUISVILLE,40214,86381,12859
80-06-205133,2/9/06 10:12 AM,1/1/01 12:02 AM,SEXUAL ABUSE - 1ST DEGREE,SEX CRIMES,11D,PART II,ATTEMPTED,5TH DIVISION,514,RESIDENCE / HOME,3000 BLOCK BOWMAN AVE                                       ,LOUISVILLE,40205,86315,12860
80-06-212754,4/8/06 5:40 AM,4/8/06 5:40 AM,FAILURE TO NOTIFY ADDRESS CHANGE TO DEPT OF TRANSPORTATION,OTHER,0,,COMPLETED,1ST DIVISION,135,HIGHWAY / ROAD / ALLEY,E BROADWAY                                                  ,LOUISVILLE,40202,86330,12861
80-06-214276,4/19/06 12:00 PM,4/19/06 9:00 AM,ROBBERY - 1ST DEGREE,ROBBERY,120,PART I,ATTEMPTED,2ND DIVISION,223,PARKING LOT / GARAGE,S 26TH ST / W OAK ST                                        ,LOUISVILLE,40210,86331,12862
80-06-103116,1/30/06 5:00 PM,1/30/06 1:38 PM,HARRASSING/SIMPLE ASSAULT - POLICE OFF - PHYSICAL CONTACT,ASSAULT,13B,PART II,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME,1900 BLOCK BUECHEL BANK RD                                  ,LOUISVILLE,40218,76219,12863
80-06-205497,2/14/06 10:14 PM,2/11/06 3:06 AM,ROBBERY - 1ST DEGREE,ROBBERY,120,PART I,COMPLETED,4TH DIVISION,436,DRUG STORE/DR`S OFFICE/HOSPITAL,5200 BLOCK S 3RD ST                                         ,LOUISVILLE,40214,86404,12864
80-06-214653,4/19/06 5:10 PM,4/19/06 5:10 PM,LEAVING SCENE OF ACCIDENT/FAILURE TO RENDER AID OR ASSISTANC,OTHER,0,,COMPLETED,4TH DIVISION,423,PARKING LOT / GARAGE,3900 BLOCK 7TH STREET RD                                    ,LOUISVILLE,40216,86333,12865
80-06-109084,3/31/06 5:42 AM,3/31/06 5:42 AM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,6TH DIVISION,624,OTHER / UNKNOWN,LAMBERT AVE / SANFORD AVE                                   ,LOUISVILLE,40218,76082,12866
80-06-215357,4/25/06 11:10 PM,4/25/06 4:00 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,1500 BLOCK DUMESNIL ST                                      ,LOUISVILLE,40210,86382,12867
80-06-205263,2/10/06 4:40 AM,2/10/06 3:40 AM,UNLAWFUL IMPRISONMENT-2ND DEGREE,ASSAULT,100,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,500 BLOCK S 5TH ST                                          ,LOUISVILLE,40202,86316,12868
80-06-203246,1/25/06 10:00 AM,1/25/06 8:10 AM,SPEEDING 10 MPH OVER LIMIT,OTHER,0,,COMPLETED,2ND DIVISION,225,HIGHWAY / ROAD / ALLEY,ALGONQUIN PKY / LA SALLE PL                                 ,LOUISVILLE,40210,76220,12869
80-06-205493,2/11/06 1:40 AM,2/11/06 1:30 AM,LEAVING SCENE OF ACCIDENT/FAILURE TO RENDER AID OR ASSISTANC,OTHER,0,,COMPLETED,5TH DIVISION,521,HIGHWAY / ROAD / ALLEY,1800 BLOCK BROWNSBORO RD                                    ,LOUISVILLE,40206,86405,12870
80-06-213457,4/13/06 9:10 PM,4/13/06 9:10 PM,POSS CONT SUB-2ND DEGREE-2ND OR > OFFENSE-DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,212,HIGHWAY / ROAD / ALLEY,S 34TH ST / W BROADWAY                                      ,LOUISVILLE,40211,86334,12871
80-06-109084,3/31/06 5:42 AM,3/31/06 5:42 AM,ALCOHOL INTOXICATION IN A PUBLIC PLACE-1ST & 2ND OFFENSES,DRUGS/ALCOHOL VIOLATIONS,90E,PART II,COMPLETED,6TH DIVISION,624,OTHER / UNKNOWN,LAMBERT AVE / SANFORD AVE                                   ,LOUISVILLE,40218,76083,12872
80-06-214630,4/21/06 11:10 AM,4/21/06 4:20 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,OTHER,0,,COMPLETED,5TH DIVISION,521,RESIDENCE / HOME,0 BLOCK HIGHWOOD PL                                         ,LOUISVILLE,40206,86383,12873
80-06-204910,2/7/06 6:30 PM,2/7/06 6:30 PM,LICENSE TO BE IN POSSESSION,OTHER,0,,COMPLETED,5TH DIVISION,514,HIGHWAY / ROAD / ALLEY,CLAYTON RD / VALLEY VISTA RD                                ,LOUISVILLE,40205,86317,12874
80-06-203246,1/25/06 10:00 AM,1/25/06 8:10 AM,FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SECURITY 1ST OFF,OTHER,90Z,PART II,COMPLETED,2ND DIVISION,225,HIGHWAY / ROAD / ALLEY,ALGONQUIN PKY / LA SALLE PL                                 ,LOUISVILLE,40210,76221,12875
80-06-103951,2/7/06 3:00 AM,2/7/06 12:20 AM,HARASSMENT (NO PHYSICAL CONTACT),ASSAULT,13C,PART II,COMPLETED,8TH DIVISION,812,,8100 BLOCK WESTPORT RD                                      ,LOUISVILLE,40222,86406,12876
80-06-215209,4/25/06 12:10 AM,4/24/06 10:00 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,1000 BLOCK BERRY BLVD                                       ,LOUISVILLE,40215,86335,12877
80-06-212269,4/5/06 1:26 PM,4/5/06 8:00 AM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME,4600 BLOCK BELLEVUE AVE                                     ,LOUISVILLE,40215,76084,12878
80-06-212111,4/4/06 3:00 PM,11/23/99 8:00 PM,THEFT BY DECEPTION-INCLUDE COLD CHECKS O/$300,THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME,5400 BLOCK EARLANN DR                                       ,LOUISVILLE,40219,76085,12879
80-06-212111,4/4/06 3:00 PM,11/23/99 8:00 PM,FRAUDULENT & OTHER PROHIBITED PRACTICES/SECURITIES,FRAUD,26A,PART II,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME,5400 BLOCK EARLANN DR                                       ,LOUISVILLE,40219,76086,12880
80-06-212111,4/4/06 3:00 PM,11/23/99 8:00 PM,REGISTRATION OF BROKERS/AGENTS/INVESTMENT ADVISORS,OTHER,90Z,PART II,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME,5400 BLOCK EARLANN DR                                       ,LOUISVILLE,40219,76087,12881
80-06-212111,4/4/06 3:00 PM,11/23/99 8:00 PM,REGISTRATION OF SECURITITES,OTHER,90Z,PART II,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME,5400 BLOCK EARLANN DR                                       ,LOUISVILLE,40219,76088,12882
80-06-211395,3/30/06 1:30 PM,3/30/06 1:00 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,MCHENRY ST / MULBERRY ST                                    ,LOUISVILLE,40217,76089,12883
80-06-211395,3/30/06 1:30 PM,3/30/06 1:00 PM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,MCHENRY ST / MULBERRY ST                                    ,LOUISVILLE,40217,76090,12884
80-06-211578,3/31/06 6:40 PM,3/31/06 6:40 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,211,PARKING LOT / GARAGE,S SHAWNEE TER / W MARKET ST                                 ,LOUISVILLE,40212,76091,12885
80-06-211578,3/31/06 6:40 PM,3/31/06 6:40 PM,CRIMINAL TRESPASSING-3RD DEGREE,DISTURBING THE PEACE,90J,PART II,COMPLETED,2ND DIVISION,211,PARKING LOT / GARAGE,S SHAWNEE TER / W MARKET ST                                 ,LOUISVILLE,40212,76092,12886
80-06-102028,1/19/06 8:40 PM,1/13/06 6:00 PM,SODOMY - 1ST DEGREE,SEX CRIMES,11B,PART I,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,2300 BLOCK TERRIER CT                                       ,LOUISVILLE,40218,76093,12887
80-06-211868,4/2/06 4:00 PM,4/2/06 11:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,1ST DIVISION,134,PARKING LOT / GARAGE,RIVER RD / E WITHERSPOON ST                                 ,LOUISVILLE,40202,76094,12888
80-06-212084,4/4/06 8:40 AM,4/4/06 8:10 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,1400 BLOCK BEECH ST                                         ,LOUISVILLE,40211,76095,12889
80-06-212124,4/4/06 5:16 PM,4/4/06 2:50 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME,100 BLOCK KENWOOD CT                                        ,LOUISVILLE,40214,76096,12890
80-06-211293,3/29/06 12:00 PM,3/29/06 8:40 AM,OPER MOTOR VEH U/INFLUENCE ALC/DRUGS/ETC  .08- 1ST OFF,DUI,90D,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,S 4TH ST  / WINKLER AVE                                     ,LOUISVILLE,40208,76097,12891
80-06-211269,3/29/06 5:30 PM,3/29/06 5:30 PM,PERMIT UNLICENSED OPERATOR TO OPERATE MOTOR VEHICLE,OTHER,0,,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,MANSLICK RD / CRUMS LN                                      ,LOUISVILLE,40215,76098,12892
80-06-212058,4/4/06 4:40 AM,2/16/06 12:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,412,PARKING LOT / GARAGE,1500 BLOCK S 4TH ST                                         ,LOUISVILLE,40208,76099,12893
80-06-109139,3/31/06 10:30 PM,3/31/06 9:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME,8600 BLOCK COTSWOLD DR                                      ,LOUISVILLE,40258,76100,12894
80-06-211271,3/29/06 5:20 PM,3/29/06 5:20 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY,S 1ST ST / W ST CATHERINE ST                                ,LOUISVILLE,40203,76101,12895
80-06-212525,4/7/06 3:22 AM,3/30/06 5:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,1300 BLOCK S 28TH ST                                        ,LOUISVILLE,40211,76102,12896
80-06-211484,3/31/06 12:40 AM,3/31/06 12:40 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,5TH DIVISION,512,RESIDENCE / HOME,1200 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40204,76103,12897
80-06-109046,3/30/06 5:50 AM,3/30/06 5:50 AM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,331,HIGHWAY / ROAD / ALLEY,ST ANDREWS CHURCH RD / RENWOOD BLVD                         ,LOUISVILLE,40214,76104,12898
80-06-211912,4/2/06 1:00 PM,4/2/06 11:30 AM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,1ST DIVISION,111,PARKING LOT / GARAGE,1700 BLOCK CROP ST                                          ,LOUISVILLE,40203,76105,12899
80-06-109570,4/4/06 10:00 PM,4/4/06 5:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,300 BLOCK ALGER AVE                                         ,LOUISVILLE,40214,76106,12900
80-06-211289,3/29/06 6:00 AM,3/29/06 6:00 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,123,PARKING LOT / GARAGE,S 7TH ST                                                    ,LOUISVILLE,40202,76107,12901
80-06-109517,4/4/06 10:00 AM,4/4/06 4:00 AM,THEFT BY UNLAWFUL TAKING/DISP-FARM EQUIPMENT - MISD,THEFT/LARCENY,23H,PART I,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME,10000 BLOCK BALLARDSVILLE RD                                ,LOUISVILLE,40241,76108,12902
80-06-108937,3/29/06 2:00 AM,3/29/06 1:00 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,8TH DIVISION,811,HIGHWAY / ROAD / ALLEY,LA GRANGE RD / WHIPPS MILL RD                               ,LOUISVILLE,40223,76109,12903
80-06-108937,3/29/06 2:00 AM,3/29/06 1:00 AM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,8TH DIVISION,811,HIGHWAY / ROAD / ALLEY,LA GRANGE RD / WHIPPS MILL RD                               ,LOUISVILLE,40223,76110,12904
80-06-211976,4/3/06 5:00 PM,2/13/06 6:00 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,500 BLOCK N 31ST ST                                         ,LOUISVILLE,40212,76111,12905
80-06-211998,4/3/06 2:46 AM,4/3/06 9:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME,4200 BLOCK GREENWOOD AVE                                    ,LOUISVILLE,40211,76112,12906
80-06-109547,4/4/06 4:34 AM,4/3/06 8:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,8TH DIVISION,815,PARKING LOT / GARAGE,8100 BLOCK PELICAN WAY                                      ,LOUISVILLE,40222,76113,12907
80-06-211996,4/3/06 2:40 AM,4/3/06 8:40 PM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,234,RESIDENCE / HOME,2700 BLOCK ALGONQUIN PKY                                    ,LOUISVILLE,40210,76114,12908
80-06-109553,4/4/06 8:42 AM,4/4/06 8:00 AM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,8TH DIVISION,823,RESIDENCE / HOME,13500 BLOCK TERRACE CREEK DR                                ,LOUISVILLE,40245,76115,12909
80-06-211424,3/30/06 6:00 AM,3/30/06 6:00 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,3000 BLOCK MID DALE LN                                      ,LOUISVILLE,40220,76116,12910
80-06-211970,4/3/06 2:30 PM,4/3/06 2:00 PM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,1ST DIVISION,112,PARKING LOT / GARAGE,S 26TH ST / W CHESTNUT ST                                   ,LOUISVILLE,40211,76117,12911
80-06-108916,3/29/06 5:30 PM,3/29/06 5:30 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,6TH DIVISION,613,HIGHWAY / ROAD / ALLEY,E INDIAN TRL                                                ,LOUISVILLE,40218,76118,12912
80-06-108916,3/29/06 5:30 PM,3/29/06 5:30 PM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,6TH DIVISION,613,HIGHWAY / ROAD / ALLEY,E INDIAN TRL                                                ,LOUISVILLE,40218,76119,12913
80-06-211953,4/3/06 11:00 AM,4/2/06 8:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,5TH DIVISION,525,PARKING LOT / GARAGE,500 BLOCK PRIMROSE WAY                                      ,LOUISVILLE,40206,76120,12914
80-06-212183,4/4/06 10:00 PM,4/4/06 6:00 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,ASSAULT,13B,PART II,COMPLETED,1ST DIVISION,135,RESIDENCE / HOME,400 BLOCK E MUHAMMAD ALI BLVD                               ,LOUISVILLE,40202,76121,12915
